ID,CARGO,REGION.ID,TERRITORIO.ID,CANDIDATO.ID,ANO,PARTIDO.ID
19455,ALCALDES,9,391,843,2021,38
19456,CONSEJEROS REGIONALES,14,467,18009,2013,38
19457,CONCEJALES,9,449,9018,2021,0
19458,DIPUTADOS,1,25,15137,2017,38
19459,CONSEJEROS REGIONALES,8,91,17486,2013,0
19460,GOBERNADOR REGIONAL,14,181,16474,2021,4
19461,CONCEJALES,11,89,10217,2021,35
19462,CONCEJALES,11,89,10221,2021,35
19463,CONCEJALES,8,304,7708,2021,38
19464,CONCEJALES,6,393,5539,2021,2
19465,CONCEJALES,1,225,1575,2021,3
19466,CONCEJALES,12,365,10609,2021,2
19467,CONCEJALES,5,94,2941,2021,3
19468,ALCALDES,3,220,90,2021,6
19469,CONSEJEROS REGIONALES,13,293,19463,2017,15
19470,CONCEJALES,5,413,4163,2021,38
19471,ALCALDES,13,191,1084,2021,43
19472,CONCEJALES,7,216,6027,2021,38
19473,CONCEJALES,13,337,12671,2021,0
19474,CONCEJALES,16,192,14710,2021,38
19475,CONCEJALES,6,340,5243,2021,38
19476,GOBERNADOR REGIONAL,10,180,16455,2021,8
19477,CONCEJALES,3,189,2139,2021,38
19478,CONCEJALES,9,166,8372,2021,8
19479,CONSEJEROS REGIONALES,8,154,16583,2017,7
19480,CONCEJALES,6,414,5664,2021,0
19481,CONVENCIONALES CONSTITUYENTES,6,20,15430,2021,6
19482,CONCEJALES,10,115,9411,2021,38
19483,CONCEJALES,12,354,10547,2021,38
19484,CONVENCIONALES CONSTITUYENTES,13,16,15984,2021,38
19485,CONCEJALES,7,157,5889,2021,38
19486,CONCEJALES,13,155,10977,2021,35
19487,CONSEJEROS REGIONALES,1,225,18778,2017,17
19488,CONSEJEROS REGIONALES,10,256,9414,2013,1
19489,CONSEJEROS REGIONALES,7,172,17420,2017,3
19490,CONVENCIONALES CONSTITUYENTES,13,19,16143,2021,38
19491,CONCEJALES,11,139,10295,2021,8
19492,CONCEJALES,13,147,10910,2021,38
19493,CONSEJEROS REGIONALES,10,324,19354,2017,38
19494,CONCEJALES,6,143,4655,2021,6
19495,CONSEJEROS REGIONALES,6,145,5406,2017,38
19496,ALCALDES,7,417,588,2021,2
19497,CONCEJALES,13,104,10745,2021,3
19498,ALCALDES,10,316,931,2021,38
19499,CONCEJALES,7,262,6147,2021,38
19500,CONCEJALES,10,368,9976,2021,13
19501,CONCEJALES,5,94,2953,2021,38
19502,CONCEJALES,5,116,3135,2021,38
19503,CONCEJALES,3,159,2131,2021,38
19504,CONCEJALES,6,382,5442,2021,38
19505,CONSEJEROS REGIONALES,2,85,17029,2013,8
19506,SENADORES,1,8,18086,2017,38
19507,CONCEJALES,5,434,4182,2021,38
19508,DIPUTADOS,5,69,18250,2017,7
19509,CONCEJALES,13,310,12343,2021,38
19510,CONCEJALES,7,472,6782,2021,38
19511,ALCALDES,16,385,1397,2021,38
19512,CONCEJALES,13,376,13074,2021,38
19513,GOBERNADOR REGIONAL,4,178,16415,2021,13
19514,CONCEJALES,7,476,6811,2021,38
19515,CONCEJALES,8,249,7462,2021,3
19516,CONCEJALES,1,79,1461,2021,38
19517,CONCEJALES,11,136,10277,2021,8
19518,CONCEJALES,4,406,2818,2021,38
19519,CONCEJALES,3,203,2188,2021,22
19520,CONCEJALES,12,365,10584,2021,38
19521,ALCALDES,13,258,1151,2021,38
19522,CONCEJALES,13,293,12256,2021,38
19523,CONCEJALES,9,269,8641,2021,38
19524,CONCEJALES,8,243,7426,2021,38
19525,CONCEJALES,13,155,10967,2021,38
19526,CONCEJALES,16,409,14959,2021,2
19527,CONSEJEROS REGIONALES,7,172,17419,2017,13
19528,CONCEJALES,13,247,11873,2021,13
19529,SENADORES,7,13,18124,2017,4
19530,CONCEJALES,8,217,7326,2021,38
19531,DIPUTADOS,13,15,17919,2017,3
19532,CONSEJEROS REGIONALES,6,98,17361,2013,38
19533,CONCEJALES,10,373,10074,2021,1
19534,CONCEJALES,9,269,8653,2021,6
19535,DIPUTADOS,13,18,18614,2017,38
19536,CONCEJALES,7,333,6316,2021,38
19537,CONCEJALES,13,332,12549,2021,13
19538,CONCEJALES,4,81,2322,2021,13
19539,CONVENCIONALES CONSTITUYENTES,13,73,16261,2021,38
19540,CONCEJALES,7,171,5930,2021,38
19541,GOBERNADOR REGIONAL,3,176,16411,2021,16
19542,CONSEJEROS REGIONALES,2,85,17036,2013,3
19543,CONCEJALES,15,106,14387,2021,35
19544,CONCEJALES,9,404,8979,2021,22
19545,CONCEJALES,13,444,13717,2021,38
19546,CONCEJALES,1,107,1478,2021,16
19547,CONCEJALES,6,190,4759,2021,38
19548,CONCEJALES,5,369,3795,2021,1
19549,CONCEJALES,8,109,7010,2021,38
19550,CONCEJALES,5,342,3723,2021,16
19551,CONSEJEROS REGIONALES,15,88,19640,2017,11
19552,CONCEJALES,13,355,12837,2021,38
19553,CONSEJEROS REGIONALES,7,445,19128,2017,13
19554,CONCEJALES,9,82,8178,2021,38
19555,CONCEJALES,5,469,4298,2021,43
19556,CONCEJALES,13,76,10681,2021,38
19557,CONCEJALES,6,273,4950,2021,8
19558,CONCEJALES,4,108,2358,2021,3
19559,CONCEJALES,10,360,9803,2021,3
19560,CONCEJALES,9,263,8621,2021,38
19561,CONCEJALES,7,117,5771,2021,38
19562,ALCALDES,13,376,1220,2021,38
19563,CONSEJEROS REGIONALES,5,471,3101,2013,38
19564,DIPUTADOS,8,24,18394,2017,0
19565,CONCEJALES,9,272,8678,2021,38
19566,CONCEJALES,8,169,7276,2021,38
19567,ALCALDES,16,409,1405,2021,38
19568,CONCEJALES,9,272,8687,2021,38
19569,ALCALDES,8,426,700,2021,38
19570,DIPUTADOS,14,30,18718,2017,38
19571,CONSEJEROS REGIONALES,11,74,19359,2017,8
19572,CONCEJALES,8,426,7826,2021,3
19573,CONSEJEROS REGIONALES,1,225,18739,2017,38
19574,DIPUTADOS,10,32,16796,2017,7
19575,CONSEJEROS REGIONALES,15,330,18080,2013,37
19576,CONCEJALES,5,195,3215,2021,1
19577,CONCEJALES,9,166,8392,2021,38
19578,CONCEJALES,9,449,9037,2021,38
19579,CONSEJEROS REGIONALES,1,225,16974,2013,38
19580,CONCEJALES,13,232,11514,2021,1
19581,CONCEJALES,7,405,6528,2021,38
19582,CONCEJALES,13,336,12586,2021,13
19583,CONSEJEROS REGIONALES,4,197,17187,2013,6
19584,GOBERNADOR REGIONAL,6,187,16423,2021,13
19585,CONCEJALES,9,349,8843,2021,0
19586,CONCEJALES,8,162,7199,2021,0
19587,CONCEJALES,13,419,13434,2021,38
19588,DIPUTADOS,8,52,16717,2013,3
19589,CONCEJALES,16,141,14639,2021,38
19590,CONCEJALES,6,260,4912,2021,38
19591,CONCEJALES,4,474,2866,2021,38
19592,CONCEJALES,5,413,4170,2021,6
19593,CONSEJEROS REGIONALES,8,154,19230,2017,38
19594,CONCEJALES,6,312,5145,2021,2
19595,CONSEJEROS REGIONALES,13,444,17956,2013,6
19596,CONCEJALES,6,143,4675,2021,8
19597,CONSEJEROS REGIONALES,13,436,13216,2013,7
19598,DIPUTADOS,10,65,16778,2013,0
19599,CONSEJEROS REGIONALES,4,197,178,2017,3
19600,CONCEJALES,7,125,5817,2021,38
19601,CONCEJALES,4,238,2553,2021,22
19602,CONSEJEROS REGIONALES,10,324,17693,2017,8
19603,CONSEJEROS REGIONALES,3,159,18899,2017,3
19604,CONVENCIONALES CONSTITUYENTES,10,32,15812,2021,38
19605,CONCEJALES,8,266,7525,2021,38
19606,CONCEJALES,7,427,6642,2021,38
19607,CONCEJALES,10,368,9970,2021,3
19608,CONCEJALES,6,312,5155,2021,22
19609,CONSEJEROS REGIONALES,9,118,17609,2013,4
19610,CONCEJALES,11,139,10296,2021,8
19611,CONCEJALES,13,191,11125,2021,2
19612,DIPUTADOS,14,30,18704,2017,9
19613,DIPUTADOS,13,27,16856,2013,38
19614,CONCEJALES,8,87,6929,2021,2
19615,CONVENCIONALES CONSTITUYENTES,5,71,15368,2021,38
19616,CONCEJALES,8,266,7528,2021,38
19617,CONCEJALES,13,237,11689,2021,48
19618,CONCEJALES,13,258,11932,2021,22
19619,CONCEJALES,13,408,13296,2021,38
19620,CONSEJEROS REGIONALES,9,119,834,2013,6
19621,CONVENCIONALES CONSTITUYENTES,9,28,15679,2021,22
19622,CONCEJALES,4,160,2420,2021,47
19623,CONSEJEROS REGIONALES,8,308,14546,2017,15
19624,CONSEJEROS REGIONALES,13,293,17836,2013,8
19625,CONCEJALES,14,397,14173,2021,2
19626,ALCALDES,4,150,119,2021,1
19627,CONCEJALES,5,195,3201,2021,13
19628,CONCEJALES,15,370,14428,2021,38
19629,CONCEJALES,4,222,2505,2021,3
19630,CONVENCIONALES CONSTITUYENTES,5,71,15393,2021,43
19631,CONCEJALES,7,405,6536,2021,38
19632,CONCEJALES,7,172,5951,2021,48
19633,ALCALDES,13,92,1048,2021,4
19634,CONCEJALES,8,109,7017,2021,3
19635,CONCEJALES,9,208,8504,2021,38
19636,CONCEJALES,5,328,3658,2021,38
19637,CONSEJEROS REGIONALES,3,159,17142,2013,38
19638,CONCEJALES,13,392,13216,2021,33
19639,CONCEJALES,10,420,10172,2021,38
19640,CONCEJALES,9,165,8356,2021,2
19641,CONCEJALES,8,87,6933,2021,38
19642,CONCEJALES,5,484,4515,2021,38
19643,ALCALDES,4,108,114,2021,38
19644,CONCEJALES,6,432,5743,2021,8
19645,CONSEJEROS REGIONALES,7,445,19132,2017,38
19646,CONCEJALES,13,232,11497,2021,1
19647,CONCEJALES,8,109,7013,2021,13
19648,CONCEJALES,11,164,10341,2021,16
19649,CONCEJALES,6,231,4825,2021,38
19650,CONCEJALES,5,315,3588,2021,48
19651,CONCEJALES,13,147,10901,2021,8
19652,CONCEJALES,16,409,14966,2021,38
19653,CONVENCIONALES CONSTITUYENTES,13,72,16182,2021,38
19654,CONCEJALES,5,235,3409,2021,13
19655,CONCEJALES,11,213,10378,2021,38
19656,CONCEJALES,7,476,6807,2021,1
19657,CONCEJALES,10,138,9482,2021,38
19658,CONVENCIONALES CONSTITUYENTES,13,72,16169,2021,43
19659,CONCEJALES,6,432,5716,2021,16
19660,ALCALDES,9,170,768,2021,6
19661,CONCEJALES,1,225,1593,2021,1
19662,CONCEJALES,13,247,11813,2021,38
19663,CONCEJALES,13,229,11404,2021,38
19664,CONSEJEROS REGIONALES,9,279,8196,2017,7
19665,CONSEJEROS REGIONALES,5,407,17285,2013,13
19666,CONCEJALES,14,163,13842,2021,6
19667,CONCEJALES,9,111,8229,2021,16
19668,CONSEJEROS REGIONALES,8,87,19157,2017,38
19669,CONCEJALES,6,329,5197,2021,38
19670,CONCEJALES,8,266,7568,2021,16
19671,CONCEJALES,9,208,8500,2021,38
19672,CONCEJALES,8,339,7735,2021,3
19673,CONVENCIONALES CONSTITUYENTES,6,21,15503,2021,38
19674,CONSEJEROS REGIONALES,4,197,17179,2013,3
19675,ALCALDES,8,162,645,2021,38
19676,ALCALDES,5,469,343,2021,38
19677,CONCEJALES,13,428,13551,2021,38
19678,SENADORES,14,5,9308,2013,4
19679,SENADORES,8,2,16512,2013,38
19680,CONCEJALES,9,134,8249,2021,6
19681,CONCEJALES,14,288,14058,2021,6
19682,CONCEJALES,14,245,13960,2021,8
19683,CONCEJALES,13,337,12665,2021,2
19684,CONCEJALES,16,335,14792,2021,38
19685,CONCEJALES,5,114,3101,2021,38
19686,CONCEJALES,8,298,7654,2021,38
19687,CONCEJALES,8,431,7894,2021,38
19688,CONCEJALES,13,226,11374,2021,13
19689,CONCEJALES,2,286,1818,2021,38
19690,CONCEJALES,5,434,4188,2021,38
19691,CONCEJALES,10,173,9519,2021,38
19692,CONCEJALES,13,120,10808,2021,22
19693,CONCEJALES,5,384,3966,2021,38
19694,CONCEJALES,4,317,2674,2021,38
19695,ALCALDES,7,481,610,2021,8
19696,CONSEJEROS REGIONALES,11,74,19366,2017,38
19697,CONCEJALES,8,249,7454,2021,22
19698,CONCEJALES,9,134,8269,2021,0
19699,CONCEJALES,14,288,14088,2021,38
19700,CONCEJALES,15,210,14409,2021,38
19701,CONCEJALES,12,242,10481,2021,8
19702,CONCEJALES,6,394,5603,2021,6
19703,CONCEJALES,12,415,10631,2021,38
19704,CONCEJALES,13,155,10980,2021,5
19705,CONCEJALES,3,189,2153,2021,1
19706,CONCEJALES,14,240,13931,2021,38
19707,CONSEJEROS REGIONALES,14,467,17982,2013,5
19708,CONSEJEROS REGIONALES,12,276,19404,2017,7
19709,CONCEJALES,13,258,11935,2021,38
19710,CONCEJALES,2,100,1805,2021,38
19711,CONCEJALES,13,147,10926,2021,13
19712,ALCALDES,2,425,53,2021,22
19713,CONCEJALES,9,111,8212,2021,38
19714,CONSEJEROS REGIONALES,9,119,779,2017,3
19715,CONCEJALES,7,333,6327,2021,13
19716,CONCEJALES,13,310,12368,2021,35
19717,CONCEJALES,13,359,12960,2021,38
19718,CONCEJALES,6,303,5130,2021,38
19719,CONCEJALES,6,303,5101,2021,38
19720,DIPUTADOS,8,26,18403,2017,44
19721,CONCEJALES,13,421,13475,2021,13
19722,CONSEJEROS REGIONALES,13,439,19510,2017,13
19723,CONSEJEROS REGIONALES,3,124,17104,2013,0
19724,CONCEJALES,10,360,9807,2021,38
19725,CONCEJALES,10,373,10067,2021,0
19726,CONCEJALES,7,450,6770,2021,13
19727,CONSEJEROS REGIONALES,5,342,17269,2013,4
19728,CONCEJALES,13,435,13640,2021,38
19729,CONSEJEROS REGIONALES,8,308,19236,2017,38
19730,CONCEJALES,13,121,10835,2021,0
19731,CONCEJALES,7,395,6440,2021,38
19732,ALCALDES,4,222,129,2021,49
19733,CONCEJALES,5,105,3010,2021,38
19734,CONCEJALES,7,334,6358,2021,38
19735,CONVENCIONALES CONSTITUYENTES,15,14,16321,2021,38
19736,CONVENCIONALES CONSTITUYENTES,9,29,15716,2021,45
19737,CONCEJALES,10,316,9718,2021,13
19738,CONCEJALES,7,338,6365,2021,38
19739,CONCEJALES,13,390,13161,2021,38
19740,CONCEJALES,9,478,9274,2021,0
19741,CONCEJALES,13,274,12088,2021,3
19742,CONSEJEROS REGIONALES,13,161,17819,2013,38
19743,CONVENCIONALES CONSTITUYENTES,14,30,16304,2021,8
19744,CONCEJALES,16,378,14854,2021,35
19745,CONCEJALES,6,432,5722,2021,0
19746,CONCEJALES,13,200,11203,2021,13
19747,CONCEJALES,11,139,10297,2021,38
19748,CONSEJEROS REGIONALES,15,88,18069,2013,38
19749,CONCEJALES,4,238,2557,2021,16
19750,CONCEJALES,16,141,14652,2021,38
19751,CONSEJEROS REGIONALES,4,252,17213,2013,38
19752,DIPUTADOS,5,71,18311,2017,38
19753,CONSEJEROS REGIONALES,5,407,18999,2017,13
19754,ALCALDES,5,327,265,2021,3
19755,CONCEJALES,13,274,12067,2021,10
19756,CONCEJALES,10,361,9910,2021,38
19757,CONCEJALES,5,479,4446,2021,38
19758,CONSEJEROS REGIONALES,14,467,19600,2017,10
19759,CONCEJALES,1,79,1433,2021,3
19760,CONCEJALES,9,165,8353,2021,38
19761,CONCEJALES,13,278,12141,2021,38
19762,CONSEJEROS REGIONALES,3,159,82,2013,38
19763,CONVENCIONALES CONSTITUYENTES,4,58,15251,2021,38
19764,CONCEJALES,5,113,3054,2021,13
19765,CONCEJALES,5,156,3154,2021,8
19766,CONSEJEROS REGIONALES,7,445,17452,2013,38
19767,CONCEJALES,5,379,3820,2021,22
19768,CONCEJALES,13,293,12306,2021,38
19769,CONCEJALES,5,94,2942,2021,3
19770,CONCEJALES,12,365,10587,2021,0
19771,CONVENCIONALES CONSTITUYENTES,5,69,15312,2021,38
19772,CONCEJALES,16,141,14653,2021,6
19773,ALCALDES,14,267,1306,2021,8
19774,CONCEJALES,13,419,13424,2021,8
19775,CONCEJALES,5,380,3927,2021,38
19776,CONCEJALES,5,94,2943,2021,38
19777,CONSEJEROS REGIONALES,13,440,17929,2013,38
19778,CONCEJALES,13,155,11004,2021,38
19779,CONCEJALES,13,229,11417,2021,0
19780,CONSEJEROS REGIONALES,13,444,17951,2013,15
19781,CONCEJALES,7,417,6626,2021,38
19782,CONCEJALES,5,356,3732,2021,38
19783,CONSEJEROS REGIONALES,13,441,19546,2017,1
19784,CONCEJALES,13,383,13108,2021,22
19785,CONCEJALES,1,107,1484,2021,8
19786,CONCEJALES,10,316,9733,2021,3
19787,CONCEJALES,5,479,4430,2021,38
19788,CONCEJALES,13,191,11091,2021,38
19789,CONCEJALES,8,299,7686,2021,1
19790,ALCALDES,10,173,906,2021,38
19791,DIPUTADOS,5,20,16640,2013,38
19792,CONCEJALES,13,428,13567,2021,38
19793,CONCEJALES,10,374,10102,2021,38
19794,DIPUTADOS,1,25,17015,2017,11
19795,CONSEJEROS REGIONALES,8,87,628,2017,38
19796,CONCEJALES,1,146,1506,2021,38
19797,CONCEJALES,13,236,11644,2021,35
19798,CONCEJALES,13,392,13267,2021,13
19799,CONSEJEROS REGIONALES,8,308,1360,2017,38
19800,DIPUTADOS,5,69,18277,2017,38
19801,CONCEJALES,5,380,3858,2021,48
19802,DIPUTADOS,6,20,5492,2017,38
19803,CONCEJALES,8,162,7209,2021,2
19804,CONSEJEROS REGIONALES,3,159,17129,2013,37
19805,DIPUTADOS,9,29,18458,2017,38
19806,CONCEJALES,11,89,10230,2021,38
19807,CONSEJEROS REGIONALES,15,88,18030,2013,15
19808,CONCEJALES,3,468,2275,2021,38
19809,DIPUTADOS,5,69,18271,2017,2
19810,DIPUTADOS,13,15,18554,2017,43
19811,CONCEJALES,5,328,3679,2021,38
19812,CONSEJEROS REGIONALES,5,379,17277,2013,6
19813,CONVENCIONALES CONSTITUYENTES,5,69,15316,2021,43
19814,CONCEJALES,5,442,4232,2021,38
19815,CONCEJALES,5,484,4535,2021,0
19816,SENADORES,7,13,571,2017,0
19817,CONCEJALES,5,315,3589,2021,4
19818,CONVENCIONALES CONSTITUYENTES,13,72,16203,2021,38
19819,CONCEJALES,5,114,3091,2021,0
19820,CONCEJALES,6,363,5402,2021,38
19821,ALCALDES,12,415,1034,2021,3
19822,CONSEJEROS REGIONALES,5,284,4379,2013,8
19823,DIPUTADOS,5,69,18266,2017,6
19824,CONCEJALES,5,113,3058,2021,1
19825,CONCEJALES,6,297,5047,2021,33
19826,CONCEJALES,6,143,4682,2021,38
19827,SENADORES,13,12,16549,2013,38
19828,CONCEJALES,5,442,4224,2021,8
19829,CONVENCIONALES CONSTITUYENTES,1,25,15134,2021,16
19830,CONCEJALES,13,104,10747,2021,38
19831,CONCEJALES,7,216,6022,2021,38
19832,CONCEJALES,8,86,6903,2021,3
19833,CONCEJALES,9,292,8713,2021,38
19834,CONCEJALES,13,274,12090,2021,38
19835,CONCEJALES,4,474,2872,2021,38
19836,CONSEJEROS REGIONALES,2,193,16569,2017,7
19837,CONSEJEROS REGIONALES,12,84,17752,2013,0
19838,CONCEJALES,4,317,2675,2021,35
19839,CONCEJALES,10,101,9363,2021,38
19840,CONCEJALES,13,424,13505,2021,0
19841,CONCEJALES,5,195,3198,2021,38
19842,CONSEJEROS REGIONALES,1,225,17014,2017,38
19843,DIPUTADOS,5,69,293,2017,3
19844,CONCEJALES,9,462,9184,2021,35
19845,ALCALDES,9,451,856,2021,38
19846,CONCEJALES,13,408,13279,2021,47
19847,DIPUTADOS,1,25,18173,2017,38
19848,CONCEJALES,10,420,10157,2021,3
19849,CONCEJALES,5,75,2886,2021,6
19850,SENADORES,6,13,16508,2013,13
19851,CONCEJALES,2,85,1698,2021,38
19852,CONCEJALES,12,354,10552,2021,38
19853,CONSEJEROS REGIONALES,13,437,17874,2013,38
19854,ALCALDES,6,143,372,2021,3
19855,CONVENCIONALES CONSTITUYENTES,5,69,15324,2021,38
19856,CONCEJALES,15,370,14420,2021,38
19857,CONCEJALES,8,86,6915,2021,22
19858,CONSEJEROS REGIONALES,13,122,17801,2017,13
19859,CONCEJALES,13,355,12799,2021,47
19860,ALCALDES,3,468,106,2021,38
19861,CONCEJALES,9,148,8296,2021,38
19862,CONVENCIONALES CONSTITUYENTES,5,71,15354,2021,11
19863,CONCEJALES,11,400,10427,2021,38
19864,CONCEJALES,11,139,10299,2021,38
19865,DIPUTADOS,8,24,1418,2017,6
19866,CONCEJALES,8,86,6913,2021,8
19867,CONCEJALES,16,93,14462,2021,1
19868,CONSEJEROS REGIONALES,10,316,17675,2017,13
19869,DIPUTADOS,3,47,18222,2017,3
19870,CONCEJALES,13,376,13051,2021,13
19871,CONCEJALES,13,147,10948,2021,38
19872,CONCEJALES,13,293,12283,2021,38
19873,CONCEJALES,13,421,13474,2021,8
19874,CONSEJEROS REGIONALES,1,225,18735,2017,38
19875,CONCEJALES,16,192,14693,2021,38
19876,CONCEJALES,7,172,5992,2021,4
19877,CONCEJALES,6,212,4790,2021,8
19878,CONSEJEROS REGIONALES,8,153,7140,2017,6
19879,CONCEJALES,3,124,2075,2021,38
19880,CONCEJALES,8,433,7935,2021,38
19881,CONSEJEROS REGIONALES,13,441,17937,2013,0
19882,CONCEJALES,13,278,12182,2021,8
19883,CONCEJALES,13,155,11017,2021,49
19884,CONCEJALES,10,101,9376,2021,38
19885,CONVENCIONALES CONSTITUYENTES,1,25,15149,2021,38
19886,CONCEJALES,10,138,9498,2021,38
19887,CONCEJALES,6,212,4777,2021,38
19888,CONCEJALES,13,274,12097,2021,38
19889,CONSEJEROS REGIONALES,14,387,17960,2013,8
19890,CONCEJALES,6,254,4886,2021,38
19891,GOBERNADOR REGIONAL,10,180,16451,2021,5
19892,CONCEJALES,4,317,2683,2021,38
19893,CONCEJALES,7,389,6423,2021,16
19894,CONCEJALES,7,476,6829,2021,22
19895,CONCEJALES,6,414,5659,2021,35
19896,CONCEJALES,1,219,1527,2021,8
19897,CONCEJALES,10,316,9748,2021,33
19898,CONCEJALES,9,449,9001,2021,38
19899,ALCALDES,6,382,468,2021,49
19900,CONCEJALES,9,473,9206,2021,38
19901,CONCEJALES,7,445,6682,2021,1
19902,CONCEJALES,10,366,9964,2021,38
19903,CONSEJEROS REGIONALES,15,88,14324,2017,1
19904,CONCEJALES,8,217,7372,2021,38
19905,CONCEJALES,7,410,6550,2021,2
19906,SENADORES,5,10,16630,2017,3
19907,CONCEJALES,16,141,14636,2021,35
19908,CONSEJEROS REGIONALES,13,436,17849,2013,38
19909,CONCEJALES,10,268,9675,2021,38
19910,SENADORES,3,9,18096,2017,16
19911,CONCEJALES,5,469,4242,2021,38
19912,CONCEJALES,13,221,11277,2021,48
19913,CONCEJALES,13,191,11114,2021,43
19914,DIPUTADOS,13,22,16824,2013,38
19915,CONCEJALES,7,289,6184,2021,22
19916,CONVENCIONALES CONSTITUYENTES,5,69,15327,2021,6
19917,CONCEJALES,16,141,14631,2021,38
19918,CONSEJEROS REGIONALES,13,437,19493,2017,43
19919,CONCEJALES,6,149,4693,2021,5
19920,DIPUTADOS,14,30,18710,2017,0
19921,CONCEJALES,8,169,7273,2021,38
19922,CONCEJALES,13,278,12119,2021,4
19923,DIPUTADOS,13,17,18604,2017,43
19924,CONCEJALES,8,426,7829,2021,38
19925,CONCEJALES,13,191,11133,2021,3
19926,CONCEJALES,14,207,13857,2021,38
19927,CONVENCIONALES CONSTITUYENTES,5,69,15290,2021,38
19928,CONSEJEROS REGIONALES,13,439,17893,2013,8
19929,CONCEJALES,2,85,1749,2021,3
19930,CONCEJALES,14,322,14119,2021,38
19931,CONCEJALES,8,169,7259,2021,3
19932,CONCEJALES,13,336,12568,2021,38
19933,CONCEJALES,9,165,8319,2021,6
19934,SENADORES,7,13,12356,2017,10
19935,ALCALDES,5,255,249,2021,1
19936,CONCEJALES,2,425,1889,2021,38
19937,CONCEJALES,5,196,3250,2021,0
19938,CONCEJALES,13,418,13378,2021,1
19939,CONVENCIONALES CONSTITUYENTES,13,18,16094,2021,38
19940,CONCEJALES,10,360,9860,2021,38
19941,CONCEJALES,10,374,10083,2021,38
19942,CONVENCIONALES CONSTITUYENTES,10,31,15782,2021,38
19943,CONCEJALES,6,132,4609,2021,33
19944,CONCEJALES,9,473,9187,2021,38
19945,CONCEJALES,9,272,8667,2021,38
19946,CONCEJALES,13,121,10864,2021,38
19947,CONCEJALES,10,374,10081,2021,0
19948,ALCALDES,10,361,940,2021,22
19949,CONSEJEROS REGIONALES,9,119,17621,2013,6
19950,CONCEJALES,16,129,14516,2021,2
19951,CONSEJEROS REGIONALES,15,88,19611,2017,38
19952,CONVENCIONALES CONSTITUYENTES,13,17,16076,2021,0
19953,CONCEJALES,10,360,9800,2021,0
19954,CONCEJALES,5,469,4256,2021,38
19955,CONCEJALES,5,434,4177,2021,38
19956,ALCALDES,6,149,380,2021,38
19957,CONSEJEROS REGIONALES,8,152,8003,2013,4
19958,DIPUTADOS,10,32,18502,2017,9
19959,CONSEJEROS REGIONALES,5,284,17254,2013,40
19960,CONVENCIONALES CONSTITUYENTES,15,14,16357,2021,38
19961,CONCEJALES,9,449,9030,2021,8
19962,CONCEJALES,3,124,2048,2021,13
19963,CONCEJALES,7,144,5826,2021,38
19964,CONSEJEROS REGIONALES,13,437,17866,2013,38
19965,CONCEJALES,13,229,11423,2021,38
19966,CONCEJALES,13,408,13323,2021,35
19967,CONCEJALES,3,78,1989,2021,38
19968,CONCEJALES,8,97,6987,2021,22
19969,CONCEJALES,13,337,12718,2021,3
19970,CONCEJALES,10,374,10095,2021,1
19971,CONSEJEROS REGIONALES,8,153,16451,2013,5
19972,CONSEJEROS REGIONALES,7,117,17416,2013,3
19973,CONCEJALES,5,413,4127,2021,9
19974,CONCEJALES,13,259,12010,2021,1
19975,CONCEJALES,13,104,10758,2021,38
19976,CONCEJALES,13,121,10881,2021,38
19977,CONCEJALES,13,236,11671,2021,38
19978,CONCEJALES,16,141,14638,2021,38
19979,CONCEJALES,5,477,4361,2021,1
19980,CONCEJALES,2,100,1790,2021,38
19981,CONCEJALES,13,257,11913,2021,2
19982,CONCEJALES,13,421,13479,2021,49
19983,CONSEJEROS REGIONALES,5,227,17231,2013,0
19984,CONSEJEROS REGIONALES,1,448,18794,2017,8
19985,CONSEJEROS REGIONALES,2,85,17046,2013,38
19986,CONCEJALES,7,144,5831,2021,38
19987,CONCEJALES,13,348,12742,2021,38
19988,CONCEJALES,16,305,14724,2021,38
19989,CONCEJALES,7,289,6175,2021,22
19990,DIPUTADOS,10,64,15784,2013,7
19991,CONCEJALES,8,158,7195,2021,38
19992,CONCEJALES,13,92,10700,2021,8
19993,CONCEJALES,8,456,8038,2021,0
19994,DIPUTADOS,10,32,16524,2017,8
19995,CONCEJALES,12,365,10616,2021,6
19996,CONVENCIONALES CONSTITUYENTES,13,18,16131,2021,5
19997,CONCEJALES,4,321,2745,2021,8
19998,CONCEJALES,7,331,6302,2021,38
19999,ALCALDES,12,302,511,2021,38
20000,DIPUTADOS,4,58,4497,2017,18
20001,CONSEJEROS REGIONALES,2,85,1692,2017,38
20002,DIPUTADOS,9,59,9007,2013,4
20003,DIPUTADOS,7,23,17432,2017,7
20004,CONCEJALES,2,100,1770,2021,22
20005,CONCEJALES,4,406,2841,2021,1
20006,CONCEJALES,16,463,15072,2021,38
20007,CONCEJALES,14,163,13833,2021,22
20008,CONCEJALES,5,407,4081,2021,38
20009,CONCEJALES,5,380,3933,2021,2
20010,CONVENCIONALES CONSTITUYENTES,13,18,16124,2021,38
20011,ALCALDES,13,323,1183,2021,38
20012,DIPUTADOS,13,30,16877,2013,8
20013,CONCEJALES,13,247,11838,2021,48
20014,CONVENCIONALES CONSTITUYENTES,10,32,15820,2021,38
20015,CONCEJALES,10,374,10084,2021,38
20016,CONCEJALES,4,234,2532,2021,16
20017,CONCEJALES,16,335,14774,2021,8
20018,DIPUTADOS,7,22,18366,2017,6
